"global_step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1590164289__1719299073 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1590164289__1719299073 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1590164289__1719299073 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1590164289__1719299073 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1590164289__1719299073 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1590164289__1719299073 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_400575933__1719297796 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_400575933__1719297796 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_400575933__1719297796 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_400575933__1719297796 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_400575933__1719297796 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_400575933__1719297796 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3618923054__1719296526 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3618923054__1719296526 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3618923054__1719296526 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3618923054__1719296526 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3618923054__1719296526 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3618923054__1719296526 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3964389630__1719295259 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3964389630__1719295259 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3964389630__1719295259 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3964389630__1719295259 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3964389630__1719295259 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3964389630__1719295259 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1920066308__1719293997 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1920066308__1719293997 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1920066308__1719293997 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1920066308__1719293997 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1920066308__1719293997 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1920066308__1719293997 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1447457718__1719292752 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1447457718__1719292752 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1447457718__1719292752 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1447457718__1719292752 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1447457718__1719292752 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1447457718__1719292752 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3784963114__1719291767 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3784963114__1719291767 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3784963114__1719291767 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3784963114__1719291767 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3784963114__1719291767 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3784963114__1719291767 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1640821056__1719290612 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1640821056__1719290612 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1640821056__1719290612 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1640821056__1719290612 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1640821056__1719290612 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1640821056__1719290612 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_774354716__1719289603 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_774354716__1719289603 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_774354716__1719289603 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_774354716__1719289603 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_774354716__1719289603 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_774354716__1719289603 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1227361048__1719288544 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1227361048__1719288544 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1227361048__1719288544 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1227361048__1719288544 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1227361048__1719288544 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1227361048__1719288544 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2540606060__1719287552 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2540606060__1719287552 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2540606060__1719287552 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2540606060__1719287552 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2540606060__1719287552 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2540606060__1719287552 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1745471230__1719286431 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1745471230__1719286431 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1745471230__1719286431 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1745471230__1719286431 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1745471230__1719286431 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1745471230__1719286431 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_464311545__1719285416 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_464311545__1719285416 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_464311545__1719285416 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_464311545__1719285416 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_464311545__1719285416 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_464311545__1719285416 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3743820928__1719284337 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3743820928__1719284337 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3743820928__1719284337 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3743820928__1719284337 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3743820928__1719284337 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3743820928__1719284337 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_68631419__1719283322 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_68631419__1719283322 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_68631419__1719283322 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_68631419__1719283322 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_68631419__1719283322 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_68631419__1719283322 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1660790241__1719282244 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1660790241__1719282244 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1660790241__1719282244 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1660790241__1719282244 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1660790241__1719282244 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1660790241__1719282244 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2908271620__1719281278 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2908271620__1719281278 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2908271620__1719281278 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2908271620__1719281278 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2908271620__1719281278 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2908271620__1719281278 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2936445695__1719280293 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2936445695__1719280293 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2936445695__1719280293 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2936445695__1719280293 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2936445695__1719280293 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2936445695__1719280293 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_46097618__1719279249 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_46097618__1719279249 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_46097618__1719279249 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_46097618__1719279249 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_46097618__1719279249 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_46097618__1719279249 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2056819087__1719278114 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2056819087__1719278114 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2056819087__1719278114 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2056819087__1719278114 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2056819087__1719278114 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2056819087__1719278114 - test/episodic_length__MAX"
"257600","161","161","161","3000","3000","3000","161","161","161","3000","3000","3000","161","161","161","3000","3000","3000","161","161","161","3000","3000","3000","161","161","161","3000","3000","3000","161","161","161","3000","3000","3000","161","161","161","3000","3000","3000","161","161","161","3000","3000","3000","161","161","161","335","335","335","161","161","161","3000","3000","3000","161","161","161","3000","3000","3000","161","161","161","3000","3000","3000","161","161","161","3000","3000","3000","161","161","161","3000","3000","3000","161","161","161","441","441","441","161","161","161","3000","3000","3000","161","161","161","3000","3000","3000","161","161","161","3000","3000","3000","161","161","161","3000","3000","3000","161","161","161","3000","3000","3000"
"259200","162","162","162","3000","3000","3000","162","162","162","3000","3000","3000","162","162","162","3000","3000","3000","162","162","162","3000","3000","3000","162","162","162","3000","3000","3000","162","162","162","3000","3000","3000","162","162","162","3000","3000","3000","162","162","162","3000","3000","3000","162","162","162","396","396","396","162","162","162","3000","3000","3000","162","162","162","3000","3000","3000","162","162","162","3000","3000","3000","162","162","162","3000","3000","3000","162","162","162","3000","3000","3000","162","162","162","528","528","528","162","162","162","3000","3000","3000","162","162","162","3000","3000","3000","162","162","162","3000","3000","3000","162","162","162","3000","3000","3000","162","162","162","3000","3000","3000"
"260800","163","163","163","3000","3000","3000","163","163","163","3000","3000","3000","163","163","163","3000","3000","3000","163","163","163","3000","3000","3000","163","163","163","3000","3000","3000","163","163","163","3000","3000","3000","163","163","163","3000","3000","3000","163","163","163","3000","3000","3000","163","163","163","340","340","340","163","163","163","3000","3000","3000","163","163","163","3000","3000","3000","163","163","163","3000","3000","3000","163","163","163","3000","3000","3000","163","163","163","3000","3000","3000","163","163","163","460","460","460","163","163","163","3000","3000","3000","163","163","163","3000","3000","3000","163","163","163","3000","3000","3000","163","163","163","3000","3000","3000","163","163","163","3000","3000","3000"
"262400","164","164","164","3000","3000","3000","164","164","164","3000","3000","3000","164","164","164","3000","3000","3000","164","164","164","3000","3000","3000","164","164","164","3000","3000","3000","164","164","164","3000","3000","3000","164","164","164","3000","3000","3000","164","164","164","3000","3000","3000","164","164","164","431","431","431","164","164","164","3000","3000","3000","164","164","164","3000","3000","3000","164","164","164","3000","3000","3000","164","164","164","3000","3000","3000","164","164","164","3000","3000","3000","164","164","164","459","459","459","164","164","164","3000","3000","3000","164","164","164","3000","3000","3000","164","164","164","3000","3000","3000","164","164","164","3000","3000","3000","164","164","164","3000","3000","3000"
"264000","165","165","165","3000","3000","3000","165","165","165","3000","3000","3000","165","165","165","3000","3000","3000","165","165","165","3000","3000","3000","165","165","165","3000","3000","3000","165","165","165","3000","3000","3000","165","165","165","3000","3000","3000","165","165","165","3000","3000","3000","165","165","165","469","469","469","165","165","165","3000","3000","3000","165","165","165","3000","3000","3000","165","165","165","3000","3000","3000","165","165","165","3000","3000","3000","165","165","165","3000","3000","3000","165","165","165","408","408","408","165","165","165","3000","3000","3000","165","165","165","3000","3000","3000","165","165","165","3000","3000","3000","165","165","165","3000","3000","3000","165","165","165","3000","3000","3000"
"265600","166","166","166","3000","3000","3000","166","166","166","3000","3000","3000","166","166","166","3000","3000","3000","166","166","166","3000","3000","3000","166","166","166","3000","3000","3000","166","166","166","3000","3000","3000","166","166","166","3000","3000","3000","166","166","166","3000","3000","3000","166","166","166","361","361","361","166","166","166","3000","3000","3000","166","166","166","3000","3000","3000","166","166","166","3000","3000","3000","166","166","166","3000","3000","3000","166","166","166","3000","3000","3000","166","166","166","269","269","269","166","166","166","3000","3000","3000","166","166","166","3000","3000","3000","166","166","166","3000","3000","3000","166","166","166","3000","3000","3000","166","166","166","3000","3000","3000"
"267200","167","167","167","3000","3000","3000","167","167","167","3000","3000","3000","167","167","167","3000","3000","3000","167","167","167","3000","3000","3000","167","167","167","3000","3000","3000","167","167","167","3000","3000","3000","167","167","167","3000","3000","3000","167","167","167","3000","3000","3000","167","167","167","397","397","397","167","167","167","3000","3000","3000","167","167","167","3000","3000","3000","167","167","167","3000","3000","3000","167","167","167","3000","3000","3000","167","167","167","3000","3000","3000","167","167","167","526","526","526","167","167","167","3000","3000","3000","167","167","167","3000","3000","3000","167","167","167","3000","3000","3000","167","167","167","3000","3000","3000","167","167","167","3000","3000","3000"
"268800","168","168","168","3000","3000","3000","168","168","168","3000","3000","3000","168","168","168","3000","3000","3000","168","168","168","3000","3000","3000","168","168","168","3000","3000","3000","168","168","168","3000","3000","3000","168","168","168","3000","3000","3000","168","168","168","3000","3000","3000","168","168","168","350","350","350","168","168","168","3000","3000","3000","168","168","168","3000","3000","3000","168","168","168","3000","3000","3000","168","168","168","3000","3000","3000","168","168","168","3000","3000","3000","168","168","168","453","453","453","168","168","168","3000","3000","3000","168","168","168","3000","3000","3000","168","168","168","3000","3000","3000","168","168","168","3000","3000","3000","168","168","168","3000","3000","3000"
"270400","169","169","169","3000","3000","3000","169","169","169","3000","3000","3000","169","169","169","3000","3000","3000","169","169","169","3000","3000","3000","169","169","169","3000","3000","3000","169","169","169","3000","3000","3000","169","169","169","3000","3000","3000","169","169","169","3000","3000","3000","169","169","169","269","269","269","169","169","169","3000","3000","3000","169","169","169","3000","3000","3000","169","169","169","3000","3000","3000","169","169","169","3000","3000","3000","169","169","169","3000","3000","3000","169","169","169","530","530","530","169","169","169","3000","3000","3000","169","169","169","3000","3000","3000","169","169","169","3000","3000","3000","169","169","169","3000","3000","3000","169","169","169","3000","3000","3000"
"272000","170","170","170","3000","3000","3000","170","170","170","3000","3000","3000","170","170","170","3000","3000","3000","170","170","170","3000","3000","3000","170","170","170","3000","3000","3000","170","170","170","3000","3000","3000","170","170","170","3000","3000","3000","170","170","170","3000","3000","3000","170","170","170","240","240","240","170","170","170","3000","3000","3000","170","170","170","3000","3000","3000","170","170","170","3000","3000","3000","170","170","170","3000","3000","3000","170","170","170","3000","3000","3000","170","170","170","677","677","677","170","170","170","3000","3000","3000","170","170","170","3000","3000","3000","170","170","170","3000","3000","3000","170","170","170","3000","3000","3000","170","170","170","3000","3000","3000"
"273600","171","171","171","3000","3000","3000","171","171","171","3000","3000","3000","171","171","171","3000","3000","3000","171","171","171","3000","3000","3000","171","171","171","3000","3000","3000","171","171","171","3000","3000","3000","171","171","171","3000","3000","3000","171","171","171","3000","3000","3000","171","171","171","335","335","335","171","171","171","3000","3000","3000","171","171","171","3000","3000","3000","171","171","171","3000","3000","3000","171","171","171","3000","3000","3000","171","171","171","3000","3000","3000","171","171","171","487","487","487","171","171","171","3000","3000","3000","171","171","171","3000","3000","3000","171","171","171","3000","3000","3000","171","171","171","3000","3000","3000","171","171","171","3000","3000","3000"
"275200","172","172","172","3000","3000","3000","172","172","172","3000","3000","3000","172","172","172","3000","3000","3000","172","172","172","3000","3000","3000","172","172","172","3000","3000","3000","172","172","172","3000","3000","3000","172","172","172","3000","3000","3000","172","172","172","3000","3000","3000","172","172","172","291","291","291","172","172","172","3000","3000","3000","172","172","172","3000","3000","3000","172","172","172","3000","3000","3000","172","172","172","3000","3000","3000","172","172","172","3000","3000","3000","172","172","172","354","354","354","172","172","172","3000","3000","3000","172","172","172","3000","3000","3000","172","172","172","3000","3000","3000","172","172","172","3000","3000","3000","172","172","172","3000","3000","3000"
"276800","173","173","173","3000","3000","3000","173","173","173","3000","3000","3000","173","173","173","3000","3000","3000","173","173","173","3000","3000","3000","173","173","173","3000","3000","3000","173","173","173","3000","3000","3000","173","173","173","3000","3000","3000","173","173","173","3000","3000","3000","173","173","173","285","285","285","173","173","173","3000","3000","3000","173","173","173","3000","3000","3000","173","173","173","3000","3000","3000","173","173","173","3000","3000","3000","173","173","173","3000","3000","3000","173","173","173","649","649","649","173","173","173","3000","3000","3000","173","173","173","3000","3000","3000","173","173","173","3000","3000","3000","173","173","173","3000","3000","3000","173","173","173","3000","3000","3000"
"278400","174","174","174","3000","3000","3000","174","174","174","3000","3000","3000","174","174","174","3000","3000","3000","174","174","174","3000","3000","3000","174","174","174","3000","3000","3000","174","174","174","3000","3000","3000","174","174","174","3000","3000","3000","174","174","174","3000","3000","3000","174","174","174","236","236","236","174","174","174","3000","3000","3000","174","174","174","3000","3000","3000","174","174","174","3000","3000","3000","174","174","174","3000","3000","3000","174","174","174","3000","3000","3000","174","174","174","838","838","838","174","174","174","3000","3000","3000","174","174","174","3000","3000","3000","174","174","174","3000","3000","3000","174","174","174","3000","3000","3000","174","174","174","3000","3000","3000"
"280000","175","175","175","3000","3000","3000","175","175","175","3000","3000","3000","175","175","175","3000","3000","3000","175","175","175","3000","3000","3000","175","175","175","3000","3000","3000","175","175","175","3000","3000","3000","175","175","175","3000","3000","3000","175","175","175","3000","3000","3000","175","175","175","442","442","442","175","175","175","3000","3000","3000","175","175","175","3000","3000","3000","175","175","175","3000","3000","3000","175","175","175","3000","3000","3000","175","175","175","3000","3000","3000","175","175","175","963","963","963","175","175","175","3000","3000","3000","175","175","175","3000","3000","3000","175","175","175","3000","3000","3000","175","175","175","3000","3000","3000","175","175","175","3000","3000","3000"
"281600","176","176","176","3000","3000","3000","176","176","176","3000","3000","3000","176","176","176","3000","3000","3000","176","176","176","3000","3000","3000","176","176","176","3000","3000","3000","176","176","176","3000","3000","3000","176","176","176","3000","3000","3000","176","176","176","3000","3000","3000","176","176","176","407","407","407","176","176","176","3000","3000","3000","176","176","176","3000","3000","3000","176","176","176","3000","3000","3000","176","176","176","3000","3000","3000","176","176","176","3000","3000","3000","176","176","176","805","805","805","176","176","176","3000","3000","3000","176","176","176","3000","3000","3000","176","176","176","3000","3000","3000","176","176","176","3000","3000","3000","176","176","176","3000","3000","3000"
"283200","177","177","177","3000","3000","3000","177","177","177","3000","3000","3000","177","177","177","3000","3000","3000","177","177","177","3000","3000","3000","177","177","177","3000","3000","3000","177","177","177","3000","3000","3000","177","177","177","3000","3000","3000","177","177","177","3000","3000","3000","177","177","177","305","305","305","177","177","177","3000","3000","3000","177","177","177","3000","3000","3000","177","177","177","3000","3000","3000","177","177","177","3000","3000","3000","177","177","177","3000","3000","3000","177","177","177","958","958","958","177","177","177","3000","3000","3000","177","177","177","3000","3000","3000","177","177","177","3000","3000","3000","177","177","177","3000","3000","3000","177","177","177","3000","3000","3000"
"284800","178","178","178","3000","3000","3000","178","178","178","3000","3000","3000","178","178","178","3000","3000","3000","178","178","178","3000","3000","3000","178","178","178","3000","3000","3000","178","178","178","3000","3000","3000","178","178","178","3000","3000","3000","178","178","178","3000","3000","3000","178","178","178","321","321","321","178","178","178","3000","3000","3000","178","178","178","3000","3000","3000","178","178","178","3000","3000","3000","178","178","178","3000","3000","3000","178","178","178","3000","3000","3000","178","178","178","777","777","777","178","178","178","3000","3000","3000","178","178","178","3000","3000","3000","178","178","178","3000","3000","3000","178","178","178","3000","3000","3000","178","178","178","3000","3000","3000"
"286400","179","179","179","3000","3000","3000","179","179","179","3000","3000","3000","179","179","179","3000","3000","3000","179","179","179","3000","3000","3000","179","179","179","3000","3000","3000","179","179","179","3000","3000","3000","179","179","179","3000","3000","3000","179","179","179","3000","3000","3000","179","179","179","319","319","319","179","179","179","3000","3000","3000","179","179","179","3000","3000","3000","179","179","179","3000","3000","3000","179","179","179","3000","3000","3000","179","179","179","3000","3000","3000","179","179","179","1136","1136","1136","179","179","179","3000","3000","3000","179","179","179","3000","3000","3000","179","179","179","3000","3000","3000","179","179","179","3000","3000","3000","179","179","179","3000","3000","3000"
"288000","180","180","180","3000","3000","3000","180","180","180","3000","3000","3000","180","180","180","3000","3000","3000","180","180","180","3000","3000","3000","180","180","180","3000","3000","3000","180","180","180","3000","3000","3000","180","180","180","3000","3000","3000","180","180","180","3000","3000","3000","180","180","180","386","386","386","180","180","180","3000","3000","3000","180","180","180","3000","3000","3000","180","180","180","3000","3000","3000","180","180","180","3000","3000","3000","180","180","180","3000","3000","3000","180","180","180","1426","1426","1426","180","180","180","3000","3000","3000","180","180","180","3000","3000","3000","180","180","180","3000","3000","3000","180","180","180","3000","3000","3000","180","180","180","3000","3000","3000"
"289600","181","181","181","3000","3000","3000","181","181","181","3000","3000","3000","181","181","181","3000","3000","3000","181","181","181","3000","3000","3000","181","181","181","3000","3000","3000","181","181","181","3000","3000","3000","181","181","181","3000","3000","3000","181","181","181","3000","3000","3000","181","181","181","369","369","369","181","181","181","3000","3000","3000","181","181","181","3000","3000","3000","181","181","181","3000","3000","3000","181","181","181","3000","3000","3000","181","181","181","3000","3000","3000","181","181","181","1299","1299","1299","181","181","181","3000","3000","3000","181","181","181","3000","3000","3000","181","181","181","3000","3000","3000","181","181","181","3000","3000","3000","181","181","181","3000","3000","3000"
"291200","182","182","182","3000","3000","3000","182","182","182","3000","3000","3000","182","182","182","3000","3000","3000","182","182","182","3000","3000","3000","182","182","182","3000","3000","3000","182","182","182","3000","3000","3000","182","182","182","3000","3000","3000","182","182","182","3000","3000","3000","182","182","182","322","322","322","182","182","182","3000","3000","3000","182","182","182","3000","3000","3000","182","182","182","3000","3000","3000","182","182","182","3000","3000","3000","182","182","182","3000","3000","3000","182","182","182","2415","2415","2415","182","182","182","3000","3000","3000","182","182","182","3000","3000","3000","182","182","182","3000","3000","3000","182","182","182","3000","3000","3000","182","182","182","3000","3000","3000"
"292800","183","183","183","3000","3000","3000","183","183","183","3000","3000","3000","183","183","183","3000","3000","3000","183","183","183","3000","3000","3000","183","183","183","3000","3000","3000","183","183","183","3000","3000","3000","183","183","183","3000","3000","3000","183","183","183","3000","3000","3000","183","183","183","494","494","494","183","183","183","3000","3000","3000","183","183","183","3000","3000","3000","183","183","183","3000","3000","3000","183","183","183","3000","3000","3000","183","183","183","3000","3000","3000","183","183","183","3000","3000","3000","183","183","183","3000","3000","3000","183","183","183","3000","3000","3000","183","183","183","3000","3000","3000","183","183","183","3000","3000","3000","183","183","183","3000","3000","3000"
"294400","184","184","184","3000","3000","3000","184","184","184","3000","3000","3000","184","184","184","3000","3000","3000","184","184","184","3000","3000","3000","184","184","184","3000","3000","3000","184","184","184","3000","3000","3000","184","184","184","3000","3000","3000","184","184","184","3000","3000","3000","184","184","184","262","262","262","184","184","184","3000","3000","3000","184","184","184","3000","3000","3000","184","184","184","3000","3000","3000","184","184","184","3000","3000","3000","184","184","184","3000","3000","3000","184","184","184","3000","3000","3000","184","184","184","3000","3000","3000","184","184","184","3000","3000","3000","184","184","184","3000","3000","3000","184","184","184","3000","3000","3000","184","184","184","3000","3000","3000"
"296000","185","185","185","3000","3000","3000","185","185","185","3000","3000","3000","185","185","185","3000","3000","3000","185","185","185","3000","3000","3000","185","185","185","3000","3000","3000","185","185","185","3000","3000","3000","185","185","185","3000","3000","3000","185","185","185","3000","3000","3000","185","185","185","407","407","407","185","185","185","3000","3000","3000","185","185","185","3000","3000","3000","185","185","185","3000","3000","3000","185","185","185","3000","3000","3000","185","185","185","3000","3000","3000","185","185","185","3000","3000","3000","185","185","185","3000","3000","3000","185","185","185","3000","3000","3000","185","185","185","3000","3000","3000","185","185","185","3000","3000","3000","185","185","185","3000","3000","3000"
"297600","186","186","186","3000","3000","3000","186","186","186","3000","3000","3000","186","186","186","3000","3000","3000","186","186","186","3000","3000","3000","186","186","186","3000","3000","3000","186","186","186","3000","3000","3000","186","186","186","3000","3000","3000","186","186","186","3000","3000","3000","186","186","186","270","270","270","186","186","186","3000","3000","3000","186","186","186","3000","3000","3000","186","186","186","3000","3000","3000","186","186","186","3000","3000","3000","186","186","186","3000","3000","3000","186","186","186","3000","3000","3000","186","186","186","3000","3000","3000","186","186","186","3000","3000","3000","186","186","186","3000","3000","3000","186","186","186","3000","3000","3000","186","186","186","3000","3000","3000"
