"global_step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2707989875__1719299073 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2707989875__1719299073 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2707989875__1719299073 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2707989875__1719299073 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2707989875__1719299073 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2707989875__1719299073 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_4208362966__1719297796 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_4208362966__1719297796 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_4208362966__1719297796 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_4208362966__1719297796 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_4208362966__1719297796 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_4208362966__1719297796 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1760746650__1719296526 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1760746650__1719296526 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1760746650__1719296526 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1760746650__1719296526 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1760746650__1719296526 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1760746650__1719296526 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3775322231__1719295259 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3775322231__1719295259 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3775322231__1719295259 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3775322231__1719295259 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3775322231__1719295259 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3775322231__1719295259 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3715118468__1719293997 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3715118468__1719293997 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3715118468__1719293997 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3715118468__1719293997 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3715118468__1719293997 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3715118468__1719293997 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1781179920__1719292752 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1781179920__1719292752 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1781179920__1719292752 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1781179920__1719292752 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1781179920__1719292752 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1781179920__1719292752 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3416080724__1719291767 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3416080724__1719291767 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3416080724__1719291767 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3416080724__1719291767 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3416080724__1719291767 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3416080724__1719291767 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1071264658__1719290612 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1071264658__1719290612 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1071264658__1719290612 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1071264658__1719290612 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1071264658__1719290612 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1071264658__1719290612 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_480638229__1719289603 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_480638229__1719289603 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_480638229__1719289603 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_480638229__1719289603 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_480638229__1719289603 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_480638229__1719289603 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2647029536__1719288544 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2647029536__1719288544 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2647029536__1719288544 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2647029536__1719288544 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2647029536__1719288544 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2647029536__1719288544 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2325313576__1719287552 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2325313576__1719287552 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2325313576__1719287552 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2325313576__1719287552 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2325313576__1719287552 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2325313576__1719287552 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_362573711__1719286431 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_362573711__1719286431 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_362573711__1719286431 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_362573711__1719286431 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_362573711__1719286431 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_362573711__1719286431 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_395888111__1719285416 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_395888111__1719285416 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_395888111__1719285416 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_395888111__1719285416 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_395888111__1719285416 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_395888111__1719285416 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3516108348__1719284337 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3516108348__1719284337 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3516108348__1719284337 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3516108348__1719284337 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3516108348__1719284337 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3516108348__1719284337 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3949470834__1719283322 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3949470834__1719283322 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3949470834__1719283322 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3949470834__1719283322 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3949470834__1719283322 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3949470834__1719283322 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_755567187__1719282244 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_755567187__1719282244 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_755567187__1719282244 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_755567187__1719282244 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_755567187__1719282244 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_755567187__1719282244 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_834835883__1719281278 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_834835883__1719281278 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_834835883__1719281278 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_834835883__1719281278 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_834835883__1719281278 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_834835883__1719281278 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3266157940__1719280293 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3266157940__1719280293 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3266157940__1719280293 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3266157940__1719280293 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3266157940__1719280293 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3266157940__1719280293 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3053468669__1719279249 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3053468669__1719279249 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3053468669__1719279249 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3053468669__1719279249 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3053468669__1719279249 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3053468669__1719279249 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_4255159455__1719278114 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_4255159455__1719278114 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_4255159455__1719278114 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_4255159455__1719278114 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_4255159455__1719278114 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_4255159455__1719278114 - test/episodic_length__MAX"
"209600","131","131","131","417","417","417","131","131","131","286","286","286","131","131","131","399","399","399","131","131","131","294","294","294","131","131","131","382","382","382","131","131","131","309","309","309","131","131","131","255","255","255","131","131","131","285","285","285","131","131","131","265","265","265","131","131","131","259","259","259","131","131","131","269","269","269","131","131","131","250","250","250","131","131","131","378","378","378","131","131","131","301","301","301","131","131","131","464","464","464","131","131","131","401","401","401","131","131","131","364","364","364","131","131","131","451","451","451","131","131","131","270","270","270","131","131","131","356","356","356"
"211200","132","132","132","347","347","347","132","132","132","283","283","283","132","132","132","240","240","240","132","132","132","238","238","238","132","132","132","329","329","329","132","132","132","367","367","367","132","132","132","379","379","379","132","132","132","359","359","359","132","132","132","372","372","372","132","132","132","405","405","405","132","132","132","288","288","288","132","132","132","383","383","383","132","132","132","384","384","384","132","132","132","320","320","320","132","132","132","430","430","430","132","132","132","380","380","380","132","132","132","413","413","413","132","132","132","317","317","317","132","132","132","423","423","423","132","132","132","241","241","241"
"212800","133","133","133","278","278","278","133","133","133","323","323","323","133","133","133","255","255","255","133","133","133","396","396","396","133","133","133","411","411","411","133","133","133","255","255","255","133","133","133","415","415","415","133","133","133","288","288","288","133","133","133","431","431","431","133","133","133","287","287","287","133","133","133","391","391","391","133","133","133","314","314","314","133","133","133","234","234","234","133","133","133","319","319","319","133","133","133","295","295","295","133","133","133","378","378","378","133","133","133","238","238","238","133","133","133","238","238","238","133","133","133","383","383","383","133","133","133","354","354","354"
"214400","134","134","134","321","321","321","134","134","134","288","288","288","134","134","134","429","429","429","134","134","134","298","298","298","134","134","134","320","320","320","134","134","134","419","419","419","134","134","134","384","384","384","134","134","134","248","248","248","134","134","134","305","305","305","134","134","134","359","359","359","134","134","134","329","329","329","134","134","134","408","408","408","134","134","134","363","363","363","134","134","134","315","315","315","134","134","134","355","355","355","134","134","134","244","244","244","134","134","134","333","333","333","134","134","134","426","426","426","134","134","134","246","246","246","134","134","134","427","427","427"
"216000","135","135","135","306","306","306","135","135","135","391","391","391","135","135","135","423","423","423","135","135","135","329","329","329","135","135","135","326","326","326","135","135","135","345","345","345","135","135","135","318","318","318","135","135","135","348","348","348","135","135","135","404","404","404","135","135","135","419","419","419","135","135","135","353","353","353","135","135","135","236","236","236","135","135","135","243","243","243","135","135","135","277","277","277","135","135","135","370","370","370","135","135","135","321","321","321","135","135","135","335","335","335","135","135","135","563","563","563","135","135","135","390","390","390","135","135","135","263","263","263"
"217600","136","136","136","247","247","247","136","136","136","315","315","315","136","136","136","425","425","425","136","136","136","398","398","398","136","136","136","408","408","408","136","136","136","423","423","423","136","136","136","356","356","356","136","136","136","330","330","330","136","136","136","334","334","334","136","136","136","251","251","251","136","136","136","420","420","420","136","136","136","328","328","328","136","136","136","340","340","340","136","136","136","312","312","312","136","136","136","286","286","286","136","136","136","353","353","353","136","136","136","360","360","360","136","136","136","487","487","487","136","136","136","365","365","365","136","136","136","407","407","407"
"219200","137","137","137","306","306","306","137","137","137","429","429","429","137","137","137","450","450","450","137","137","137","378","378","378","137","137","137","310","310","310","137","137","137","411","411","411","137","137","137","428","428","428","137","137","137","340","340","340","137","137","137","312","312","312","137","137","137","373","373","373","137","137","137","378","378","378","137","137","137","342","342","342","137","137","137","314","314","314","137","137","137","326","326","326","137","137","137","370","370","370","137","137","137","361","361","361","137","137","137","405","405","405","137","137","137","394","394","394","137","137","137","401","401","401","137","137","137","338","338","338"
"220800","138","138","138","362","362","362","138","138","138","407","407","407","138","138","138","254","254","254","138","138","138","400","400","400","138","138","138","275","275","275","138","138","138","465","465","465","138","138","138","274","274","274","138","138","138","326","326","326","138","138","138","382","382","382","138","138","138","249","249","249","138","138","138","456","456","456","138","138","138","252","252","252","138","138","138","324","324","324","138","138","138","436","436","436","138","138","138","294","294","294","138","138","138","360","360","360","138","138","138","397","397","397","138","138","138","377","377","377","138","138","138","341","341","341","138","138","138","395","395","395"
"222400","139","139","139","245","245","245","139","139","139","347","347","347","139","139","139","304","304","304","139","139","139","234","234","234","139","139","139","338","338","338","139","139","139","357","357","357","139","139","139","351","351","351","139","139","139","393","393","393","139","139","139","377","377","377","139","139","139","302","302","302","139","139","139","235","235","235","139","139","139","422","422","422","139","139","139","283","283","283","139","139","139","301","301","301","139","139","139","259","259","259","139","139","139","408","408","408","139","139","139","304","304","304","139","139","139","423","423","423","139","139","139","335","335","335","139","139","139","359","359","359"
"224000","140","140","140","422","422","422","140","140","140","258","258","258","140","140","140","261","261","261","140","140","140","451","451","451","140","140","140","423","423","423","140","140","140","308","308","308","140","140","140","379","379","379","140","140","140","395","395","395","140","140","140","330","330","330","140","140","140","413","413","413","140","140","140","350","350","350","140","140","140","334","334","334","140","140","140","291","291","291","140","140","140","282","282","282","140","140","140","249","249","249","140","140","140","253","253","253","140","140","140","276","276","276","140","140","140","360","360","360","140","140","140","345","345","345","140","140","140","275","275","275"
"225600","141","141","141","386","386","386","141","141","141","338","338","338","141","141","141","328","328","328","141","141","141","257","257","257","141","141","141","386","386","386","141","141","141","291","291","291","141","141","141","345","345","345","141","141","141","397","397","397","141","141","141","362","362","362","141","141","141","251","251","251","141","141","141","306","306","306","141","141","141","387","387","387","141","141","141","285","285","285","141","141","141","344","344","344","141","141","141","430","430","430","141","141","141","293","293","293","141","141","141","294","294","294","141","141","141","309","309","309","141","141","141","361","361","361","141","141","141","392","392","392"
"227200","142","142","142","417","417","417","142","142","142","273","273","273","142","142","142","370","370","370","142","142","142","339","339","339","142","142","142","289","289","289","142","142","142","445","445","445","142","142","142","248","248","248","142","142","142","318","318","318","142","142","142","268","268","268","142","142","142","311","311","311","142","142","142","441","441","441","142","142","142","369","369","369","142","142","142","289","289","289","142","142","142","291","291","291","142","142","142","401","401","401","142","142","142","276","276","276","142","142","142","303","303","303","142","142","142","313","313","313","142","142","142","307","307","307","142","142","142","301","301","301"
"228800","143","143","143","416","416","416","143","143","143","382","382","382","143","143","143","283","283","283","143","143","143","372","372","372","143","143","143","308","308","308","143","143","143","449","449","449","143","143","143","289","289","289","143","143","143","412","412","412","143","143","143","333","333","333","143","143","143","404","404","404","143","143","143","253","253","253","143","143","143","351","351","351","143","143","143","279","279","279","143","143","143","363","363","363","143","143","143","372","372","372","143","143","143","409","409","409","143","143","143","344","344","344","143","143","143","303","303","303","143","143","143","391","391","391","143","143","143","371","371","371"
"230400","144","144","144","385","385","385","144","144","144","264","264","264","144","144","144","283","283","283","144","144","144","346","346","346","144","144","144","265","265","265","144","144","144","356","356","356","144","144","144","393","393","393","144","144","144","430","430","430","144","144","144","358","358","358","144","144","144","344","344","344","144","144","144","384","384","384","144","144","144","361","361","361","144","144","144","427","427","427","144","144","144","266","266","266","144","144","144","307","307","307","144","144","144","416","416","416","144","144","144","398","398","398","144","144","144","396","396","396","144","144","144","380","380","380","144","144","144","344","344","344"
"232000","145","145","145","319","319","319","145","145","145","279","279","279","145","145","145","298","298","298","145","145","145","399","399","399","145","145","145","424","424","424","145","145","145","327","327","327","145","145","145","367","367","367","145","145","145","257","257","257","145","145","145","300","300","300","145","145","145","316","316","316","145","145","145","425","425","425","145","145","145","340","340","340","145","145","145","327","327","327","145","145","145","348","348","348","145","145","145","417","417","417","145","145","145","401","401","401","145","145","145","288","288","288","145","145","145","300","300","300","145","145","145","286","286","286","145","145","145","272","272","272"
"233600","146","146","146","360","360","360","146","146","146","410","410","410","146","146","146","369","369","369","146","146","146","243","243","243","146","146","146","291","291","291","146","146","146","259","259","259","146","146","146","384","384","384","146","146","146","462","462","462","146","146","146","342","342","342","146","146","146","368","368","368","146","146","146","305","305","305","146","146","146","286","286","286","146","146","146","352","352","352","146","146","146","294","294","294","146","146","146","369","369","369","146","146","146","295","295","295","146","146","146","244","244","244","146","146","146","400","400","400","146","146","146","411","411","411","146","146","146","329","329","329"
"235200","147","147","147","305","305","305","147","147","147","266","266","266","147","147","147","301","301","301","147","147","147","285","285","285","147","147","147","280","280","280","147","147","147","333","333","333","147","147","147","280","280","280","147","147","147","454","454","454","147","147","147","248","248","248","147","147","147","283","283","283","147","147","147","351","351","351","147","147","147","377","377","377","147","147","147","325","325","325","147","147","147","268","268","268","147","147","147","287","287","287","147","147","147","325","325","325","147","147","147","352","352","352","147","147","147","338","338","338","147","147","147","324","324","324","147","147","147","343","343","343"
"236800","148","148","148","286","286","286","148","148","148","247","247","247","148","148","148","259","259","259","148","148","148","312","312","312","148","148","148","388","388","388","148","148","148","379","379","379","148","148","148","289","289","289","148","148","148","354","354","354","148","148","148","282","282","282","148","148","148","272","272","272","148","148","148","400","400","400","148","148","148","246","246","246","148","148","148","251","251","251","148","148","148","346","346","346","148","148","148","411","411","411","148","148","148","242","242","242","148","148","148","246","246","246","148","148","148","398","398","398","148","148","148","431","431","431","148","148","148","280","280","280"
"238400","149","149","149","263","263","263","149","149","149","284","284","284","149","149","149","318","318","318","149","149","149","312","312","312","149","149","149","259","259","259","149","149","149","273","273","273","149","149","149","397","397","397","149","149","149","328","328","328","149","149","149","364","364","364","149","149","149","431","431","431","149","149","149","417","417","417","149","149","149","390","390","390","149","149","149","401","401","401","149","149","149","234","234","234","149","149","149","259","259","259","149","149","149","323","323","323","149","149","149","275","275","275","149","149","149","282","282","282","149","149","149","336","336","336","149","149","149","339","339","339"
"240000","150","150","150","415","415","415","150","150","150","346","346","346","150","150","150","313","313","313","150","150","150","382","382","382","150","150","150","413","413","413","150","150","150","397","397","397","150","150","150","317","317","317","150","150","150","393","393","393","150","150","150","344","344","344","150","150","150","358","358","358","150","150","150","434","434","434","150","150","150","331","331","331","150","150","150","375","375","375","150","150","150","425","425","425","150","150","150","377","377","377","150","150","150","422","422","422","150","150","150","338","338","338","150","150","150","371","371","371","150","150","150","311","311","311","150","150","150","308","308","308"
"241600","151","151","151","253","253","253","151","151","151","235","235","235","151","151","151","313","313","313","151","151","151","263","263","263","151","151","151","259","259","259","151","151","151","315","315","315","151","151","151","395","395","395","151","151","151","421","421","421","151","151","151","429","429","429","151","151","151","363","363","363","151","151","151","263","263","263","151","151","151","407","407","407","151","151","151","374","374","374","151","151","151","284","284","284","151","151","151","432","432","432","151","151","151","437","437","437","151","151","151","395","395","395","151","151","151","307","307","307","151","151","151","425","425","425","151","151","151","457","457","457"
"243200","152","152","152","323","323","323","152","152","152","345","345","345","152","152","152","305","305","305","152","152","152","314","314","314","152","152","152","455","455","455","152","152","152","328","328","328","152","152","152","265","265","265","152","152","152","549","549","549","152","152","152","300","300","300","152","152","152","250","250","250","152","152","152","254","254","254","152","152","152","342","342","342","152","152","152","350","350","350","152","152","152","234","234","234","152","152","152","285","285","285","152","152","152","298","298","298","152","152","152","282","282","282","152","152","152","416","416","416","152","152","152","312","312","312","152","152","152","267","267","267"
"244800","153","153","153","283","283","283","153","153","153","243","243","243","153","153","153","439","439","439","153","153","153","239","239","239","153","153","153","363","363","363","153","153","153","394","394","394","153","153","153","324","324","324","153","153","153","418","418","418","153","153","153","254","254","254","153","153","153","428","428","428","153","153","153","343","343","343","153","153","153","288","288","288","153","153","153","286","286","286","153","153","153","372","372","372","153","153","153","290","290","290","153","153","153","359","359","359","153","153","153","395","395","395","153","153","153","412","412","412","153","153","153","307","307","307","153","153","153","415","415","415"
"246400","154","154","154","275","275","275","154","154","154","279","279","279","154","154","154","416","416","416","154","154","154","390","390","390","154","154","154","269","269","269","154","154","154","352","352","352","154","154","154","343","343","343","154","154","154","364","364","364","154","154","154","310","310","310","154","154","154","332","332","332","154","154","154","384","384","384","154","154","154","404","404","404","154","154","154","242","242","242","154","154","154","358","358","358","154","154","154","364","364","364","154","154","154","380","380","380","154","154","154","318","318","318","154","154","154","407","407","407","154","154","154","291","291","291","154","154","154","268","268","268"
"248000","155","155","155","398","398","398","155","155","155","252","252","252","155","155","155","321","321","321","155","155","155","310","310","310","155","155","155","334","334","334","155","155","155","415","415","415","155","155","155","248","248","248","155","155","155","336","336","336","155","155","155","399","399","399","155","155","155","372","372","372","155","155","155","449","449","449","155","155","155","437","437","437","155","155","155","410","410","410","155","155","155","234","234","234","155","155","155","272","272","272","155","155","155","536","536","536","155","155","155","295","295","295","155","155","155","249","249","249","155","155","155","407","407","407","155","155","155","267","267","267"
"249600","156","156","156","294","294","294","156","156","156","242","242","242","156","156","156","264","264","264","156","156","156","383","383","383","156","156","156","349","349","349","156","156","156","315","315","315","156","156","156","396","396","396","156","156","156","285","285","285","156","156","156","365","365","365","156","156","156","302","302","302","156","156","156","431","431","431","156","156","156","404","404","404","156","156","156","244","244","244","156","156","156","358","358","358","156","156","156","266","266","266","156","156","156","317","317","317","156","156","156","303","303","303","156","156","156","280","280","280","156","156","156","236","236","236","156","156","156","463","463","463"
"251200","157","157","157","359","359","359","157","157","157","304","304","304","157","157","157","398","398","398","157","157","157","266","266","266","157","157","157","332","332","332","157","157","157","317","317","317","157","157","157","369","369","369","157","157","157","437","437","437","157","157","157","370","370","370","157","157","157","355","355","355","157","157","157","415","415","415","157","157","157","361","361","361","157","157","157","288","288","288","157","157","157","274","274","274","157","157","157","307","307","307","157","157","157","420","420","420","157","157","157","329","329","329","157","157","157","438","438","438","157","157","157","281","281","281","157","157","157","379","379","379"
"252800","158","158","158","290","290","290","158","158","158","394","394","394","158","158","158","378","378","378","158","158","158","343","343","343","158","158","158","387","387","387","158","158","158","428","428","428","158","158","158","419","419","419","158","158","158","376","376","376","158","158","158","276","276","276","158","158","158","336","336","336","158","158","158","274","274","274","158","158","158","247","247","247","158","158","158","247","247","247","158","158","158","352","352","352","158","158","158","433","433","433","158","158","158","393","393","393","158","158","158","282","282","282","158","158","158","432","432","432","158","158","158","320","320","320","158","158","158","403","403","403"
"254400","159","159","159","350","350","350","159","159","159","248","248","248","159","159","159","302","302","302","159","159","159","313","313","313","159","159","159","272","272","272","159","159","159","374","374","374","159","159","159","419","419","419","159","159","159","404","404","404","159","159","159","384","384","384","159","159","159","343","343","343","159","159","159","328","328","328","159","159","159","234","234","234","159","159","159","291","291","291","159","159","159","270","270","270","159","159","159","243","243","243","159","159","159","387","387","387","159","159","159","277","277","277","159","159","159","382","382","382","159","159","159","394","394","394","159","159","159","257","257","257"
"256000","160","160","160","370","370","370","160","160","160","288","288","288","160","160","160","249","249","249","160","160","160","365","365","365","160","160","160","399","399","399","160","160","160","371","371","371","160","160","160","298","298","298","160","160","160","362","362","362","160","160","160","282","282","282","160","160","160","269","269","269","160","160","160","332","332","332","160","160","160","381","381","381","160","160","160","387","387","387","160","160","160","366","366","366","160","160","160","393","393","393","160","160","160","387","387","387","160","160","160","365","365","365","160","160","160","403","403","403","160","160","160","254","254","254","160","160","160","421","421","421"
"257600","161","161","161","318","318","318","161","161","161","395","395","395","161","161","161","307","307","307","161","161","161","335","335","335","161","161","161","298","298","298","161","161","161","294","294","294","161","161","161","378","378","378","161","161","161","419","419","419","161","161","161","314","314","314","161","161","161","306","306","306","161","161","161","270","270","270","161","161","161","412","412","412","161","161","161","320","320","320","161","161","161","360","360","360","161","161","161","281","281","281","161","161","161","332","332","332","161","161","161","429","429","429","161","161","161","427","427","427","161","161","161","451","451","451","161","161","161","420","420","420"
"259200","162","162","162","270","270","270","162","162","162","318","318","318","162","162","162","341","341","341","162","162","162","283","283","283","162","162","162","415","415","415","162","162","162","385","385","385","162","162","162","271","271","271","162","162","162","261","261","261","162","162","162","246","246","246","162","162","162","343","343","343","162","162","162","324","324","324","162","162","162","343","343","343","162","162","162","273","273","273","162","162","162","256","256","256","162","162","162","417","417","417","162","162","162","449","449","449","162","162","162","389","389","389","162","162","162","252","252","252","162","162","162","350","350","350","162","162","162","344","344","344"
